name,position,team,opponent_team,was_home,GW,value,minutes,total_points,form_points,form_minutes,form_ict,last_gw_points,season_form_points,opp_goals_conceded_form,opp_goals_scored_form,fixture_difficulty
Daniel James,MID,Man Utd,6,True,2,65,45,1,,,,,,0.0,1.0,2
Daniel James,MID,Man Utd,3,False,3,65,0,0,1.0,45.0,2.9,1.0,1.0,1.5,2.0,3
Daniel James,MID,Man Utd,17,True,4,64,0,0,0.5,22.5,1.45,0.0,0.5,1.3333333333333333,2.0,3
Daniel James,MID,Man Utd,14,False,5,64,75,1,0.3333333333333333,15.0,0.9666666666666667,0.0,0.3333333333333333,1.25,1.5,2
Daniel James,MID,Man Utd,5,True,6,63,57,1,0.5,30.0,3.025,1.0,0.5,2.0,2.5,4
Daniel James,MID,Man Utd,1,True,7,63,0,0,0.5,33.0,2.8249999999999997,1.0,0.6,1.5,0.75,3
Daniel James,MID,Man Utd,7,False,8,63,0,0,0.5,33.0,2.8249999999999997,0.0,0.5,2.0,1.75,3
Daniel James,MID,Man Utd,18,True,9,63,0,0,0.5,33.0,2.8249999999999997,0.0,0.42857142857142855,1.0,0.25,2
Daniel James,MID,Man Utd,16,False,10,63,0,0,0.25,14.25,0.525,0.0,0.375,1.0,2.25,2
Daniel James,MID,Man Utd,19,False,11,62,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,1.25,4
Daniel James,MID,Man Utd,12,True,12,62,0,0,0.0,0.0,0.0,0.0,0.3,0.75,2.0,4
Daniel James,MID,Man Utd,15,False,13,62,0,0,0.0,0.0,0.0,0.0,0.2727272727272727,1.75,0.25,2
Daniel James,MID,Man Utd,10,True,14,62,90,6,0.0,0.0,0.0,0.0,0.25,1.75,2.0,3
Daniel James,MID,Man Utd,9,False,15,62,53,1,1.5,22.5,2.375,6.0,0.6923076923076923,0.75,1.75,4
Daniel James,MID,Man Utd,20,True,16,62,0,0,1.75,35.75,2.375,1.0,0.7142857142857143,1.25,1.0,2
Daniel James,MID,Man Utd,2,True,17,62,3,1,1.75,35.75,2.375,0.0,0.6666666666666666,0.25,1.75,2
Daniel James,MID,Man Utd,4,False,18,62,0,0,2.0,36.5,3.0,1.0,0.6875,0.5,0.75,2
Daniel James,MID,Man Utd,11,False,19,62,0,0,0.5,14.0,0.625,0.0,0.6470588235294118,0.5,2.0,3
Daniel James,MID,Man Utd,8,False,19,62,0,0,0.25,0.75,0.625,0.0,0.6111111111111112,0.5,0.5,2
Daniel James,MID,Man Utd,15,True,20,62,0,0,0.25,0.75,0.625,0.0,0.5789473684210527,1.5,0.5,2
Daniel James,MID,Man Utd,1,False,21,62,0,0,0.0,0.0,0.0,0.0,0.55,0.25,2.5,4
Daniel James,MID,Man Utd,16,True,22,62,30,6,0.0,0.0,0.0,0.0,0.5238095238095238,1.5,0.5,2
Daniel James,MID,Man Utd,7,True,23,62,0,0,1.5,7.5,2.275,6.0,0.7727272727272727,1.25,1.25,4
Daniel James,MID,Man Utd,18,False,24,62,0,0,1.5,7.5,2.275,0.0,0.7391304347826086,2.75,0.75,2
Daniel James,MID,Man Utd,14,True,25,62,87,8,1.5,7.5,2.275,0.0,0.7083333333333334,1.5,1.5,2
Daniel James,MID,Man Utd,5,False,26,62,90,3,3.5,29.25,4.4,8.0,1.0,0.5,1.5,4
Daniel James,MID,Man Utd,6,False,26,62,14,1,2.75,44.25,2.675,3.0,1.0769230769230769,1.75,1.0,3
Daniel James,MID,Man Utd,12,False,27,62,90,3,3.0,47.75,2.775,1.0,1.0740740740740742,0.5,2.5,5
Daniel James,MID,Man Utd,19,True,28,62,90,2,3.75,70.25,3.425,3.0,1.1428571428571428,0.75,2.0,4
Daniel James,MID,Man Utd,3,True,30,62,18,1,2.25,71.0,1.75,2.0,1.1724137931034482,1.0,1.5,3
Daniel James,MID,Man Utd,17,False,31,62,0,0,1.75,53.0,1.625,1.0,1.1666666666666667,1.25,2.25,4
Daniel James,MID,Man Utd,4,True,32,62,0,0,1.5,49.5,1.525,0.0,1.1290322580645162,1.75,1.5,2
Daniel James,MID,Man Utd,10,False,33,62,75,3,0.75,27.0,0.875,0.0,1.09375,1.0,1.75,3
Daniel James,MID,Man Utd,2,False,35,62,0,0,1.0,23.25,0.825,3.0,1.1515151515151516,1.75,1.5,3
Daniel James,MID,Man Utd,9,True,35,62,0,0,0.75,18.75,0.4,0.0,1.1176470588235294,1.25,2.0,4
Daniel James,MID,Man Utd,11,True,35,62,0,0,0.75,18.75,0.4,0.0,1.0857142857142856,0.75,1.75,4
Daniel James,MID,Man Utd,8,True,37,62,0,0,0.75,18.75,0.4,0.0,1.0555555555555556,2.0,0.5,2
Daniel James,MID,Man Utd,20,False,38,62,90,5,0.0,0.0,0.0,0.0,1.027027027027027,1.25,0.75,3
Daniel Jebbison,FWD,Sheffield Utd,6,True,35,45,25,1,,,,,,2.25,0.75,2
Daniel Jebbison,FWD,Sheffield Utd,7,False,36,45,90,7,1.0,25.0,0.1,1.0,1.0,1.0,1.25,3
Daniel Jebbison,FWD,Sheffield Utd,14,False,37,45,90,2,4.0,57.5,5.8,7.0,4.0,2.25,2.0,2
Daniel Jebbison,FWD,Sheffield Utd,4,True,38,45,78,2,3.3333333333333335,68.33333333333333,4.2,2.0,3.3333333333333335,2.25,0.75,2
Daniel Langley,GK,Newcastle,18,True,12,40,0,0,,,,,,1.75,0.5,2
Daniel Langley,GK,Newcastle,10,False,13,40,0,0,0.0,0.0,0.0,0.0,0.0,1.25,0.75,3
Daniel Langley,GK,Newcastle,8,True,14,40,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2
Daniel Langley,GK,Newcastle,12,False,15,40,0,0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,5
Daniel Langley,GK,Newcastle,11,True,16,40,0,0,0.0,0.0,0.0,0.0,0.0,0.75,2.75,4
Daniel Langley,GK,Newcastle,9,True,17,40,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,4
Daniel Langley,GK,Newcastle,15,False,18,40,0,0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,2
Daniel Langley,GK,Newcastle,1,False,19,40,0,0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,4
Daniel Langley,GK,Newcastle,2,False,19,40,0,0,0.0,0.0,0.0,0.0,0.0,0.75,2.0,3
Daniel Langley,GK,Newcastle,10,True,20,40,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3
Daniel Langley,GK,Newcastle,7,False,21,40,0,0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,3
Daniel Langley,GK,Newcastle,6,True,22,40,0,0,0.0,0.0,0.0,0.0,0.0,1.75,0.75,2
Daniel Langley,GK,Newcastle,16,True,23,40,0,0,0.0,0.0,0.0,0.0,0.0,3.75,0.25,2
Daniel Langley,GK,Newcastle,5,False,24,40,0,0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,4
Daniel Langley,GK,Newcastle,13,False,25,40,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.25,4
Daniel Langley,GK,Newcastle,20,True,26,40,0,0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,2
Daniel Langley,GK,Newcastle,18,False,27,40,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,2
Daniel Langley,GK,Newcastle,2,True,28,40,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2
Daniel Langley,GK,Newcastle,3,False,29,39,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,3
Daniel Langley,GK,Newcastle,17,True,30,39,0,0,0.0,0.0,0.0,0.0,0.0,0.75,2.75,3
Daniel Langley,GK,Newcastle,4,False,31,39,0,0,0.0,0.0,0.0,0.0,0.0,2.25,1.25,2
Daniel Langley,GK,Newcastle,19,True,32,39,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.25,4
Daniel Langley,GK,Newcastle,11,False,33,39,0,0,0.0,0.0,0.0,0.0,0.0,0.5,1.75,3
Daniel Langley,GK,Newcastle,1,True,34,39,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,3
Daniel Langley,GK,Newcastle,9,False,35,39,0,0,0.0,0.0,0.0,0.0,0.0,1.25,2.0,4
Daniel Langley,GK,Newcastle,12,True,36,39,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.5,4
Daniel Langley,GK,Newcastle,15,True,37,39,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2
Daniel Langley,GK,Newcastle,8,False,38,39,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2
Daniel N'Lundulu,FWD,Southampton,7,True,6,45,1,1,,,,,,1.75,3.25,4
Daniel N'Lundulu,FWD,Southampton,2,False,7,45,0,0,1.0,1.0,0.0,1.0,1.0,1.25,2.75,3
Daniel N'Lundulu,FWD,Southampton,14,True,8,45,0,0,0.5,0.5,0.0,0.0,0.5,1.75,1.75,2
Daniel N'Lundulu,FWD,Southampton,20,False,9,45,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.5,1.0,3
Daniel N'Lundulu,FWD,Southampton,13,True,10,45,1,1,0.25,0.25,0.0,0.0,0.25,0.5,1.0,4
Daniel N'Lundulu,FWD,Southampton,3,False,11,45,0,0,0.25,0.25,0.0,1.0,0.4,1.0,1.0,3
Daniel N'Lundulu,FWD,Southampton,15,True,12,45,6,1,0.25,0.25,0.0,0.0,0.3333333333333333,2.0,0.5,2
Daniel N'Lundulu,FWD,Southampton,1,False,13,45,0,0,0.5,1.75,0.075,1.0,0.42857142857142855,1.25,0.25,4
Daniel N'Lundulu,FWD,Southampton,12,True,14,45,8,1,0.5,1.75,0.075,0.0,0.375,0.25,2.0,4
Daniel N'Lundulu,FWD,Southampton,8,False,15,45,1,1,0.5,3.5,0.075,1.0,0.4444444444444444,1.0,0.5,2
Daniel N'Lundulu,FWD,Southampton,19,True,16,45,0,0,0.75,3.75,0.075,1.0,0.5,1.75,1.25,4
Daniel N'Lundulu,FWD,Southampton,11,True,17,45,13,1,0.5,2.25,0.0,0.0,0.45454545454545453,0.5,2.5,4
Daniel N'Lundulu,FWD,Southampton,9,False,19,45,29,1,0.75,5.5,0.125,1.0,0.5,1.0,1.75,4
Daniel N'Lundulu,FWD,Southampton,1,True,20,45,16,1,0.75,10.75,0.55,1.0,0.5384615384615384,0.0,2.0,3
Daniel N'Lundulu,FWD,Southampton,2,True,21,45,0,0,0.75,14.5,0.65,1.0,0.5714285714285714,2.0,1.0,2
Daniel N'Lundulu,FWD,Southampton,13,False,22,45,0,0,0.75,14.5,0.65,0.0,0.5333333333333333,0.5,0.5,4
Daniel N'Lundulu,FWD,Southampton,14,False,23,45,9,1,0.5,11.25,0.525,0.0,0.5,1.75,1.0,2
Daniel N'Lundulu,FWD,Southampton,20,True,24,45,0,0,0.5,6.25,0.15000000000000002,1.0,0.5294117647058824,0.5,0.5,2
Daniel N'Lundulu,FWD,Southampton,5,True,25,45,1,1,0.25,2.25,0.05,0.0,0.5,0.25,1.75,4
Daniel N'Lundulu,FWD,Southampton,10,False,25,45,0,0,0.5,2.5,0.05,1.0,0.5263157894736842,1.75,2.0,3
Daniel N'Lundulu,FWD,Southampton,7,False,26,45,13,1,0.5,2.5,0.05,0.0,0.5,1.5,1.75,3
Daniel N'Lundulu,FWD,Southampton,15,False,27,45,0,0,0.5,3.5,0.0,1.0,0.5238095238095238,2.0,0.25,2
Daniel N'Lundulu,FWD,Southampton,12,False,27,45,0,0,0.5,3.5,0.0,0.0,0.5,0.5,2.5,5
Daniel N'Lundulu,FWD,Southampton,3,True,28,45,3,1,0.25,3.25,0.0,0.0,0.4782608695652174,1.25,0.5,3
Daniel N'Lundulu,FWD,Southampton,4,True,30,45,0,0,0.5,4.0,0.0,1.0,0.5,1.5,0.75,2
Daniel N'Lundulu,FWD,Southampton,18,False,31,45,0,0,0.25,0.75,0.0,0.0,0.48,0.75,1.5,2
Daniel N'Lundulu,FWD,Southampton,17,False,32,45,0,0,0.25,0.75,0.0,0.0,0.46153846153846156,1.75,1.5,4
Daniel N'Lundulu,FWD,Southampton,9,True,34,45,1,1,0.25,0.75,0.0,0.0,0.4444444444444444,1.5,1.75,4
Daniel N'Lundulu,FWD,Southampton,11,False,35,45,0,0,0.25,0.25,0.0,1.0,0.4642857142857143,0.75,1.75,3
Daniel N'Lundulu,FWD,Southampton,6,True,35,45,0,0,0.25,0.25,0.0,0.0,0.4482758620689655,2.25,0.75,2
Daniel N'Lundulu,FWD,Southampton,8,True,36,45,0,0,0.25,0.25,0.0,0.0,0.43333333333333335,1.5,0.25,2
Daniel N'Lundulu,FWD,Southampton,10,True,37,45,0,0,0.25,0.25,0.0,0.0,0.41935483870967744,0.75,1.75,3
Daniel N'Lundulu,FWD,Southampton,19,False,38,45,0,0,0.0,0.0,0.0,0.0,0.40625,1.0,1.5,4
Danny Ings,FWD,Southampton,6,False,1,85,90,2,,,,,,,,3
Danny Ings,FWD,Southampton,17,True,2,85,90,11,2.0,90.0,8.0,2.0,2.0,1.0,0.0,3
Danny Ings,FWD,Southampton,4,False,3,84,90,9,6.5,90.0,9.3,11.0,6.5,4.0,2.0,2
Danny Ings,FWD,Southampton,18,True,4,85,90,2,7.333333333333333,90.0,8.5,9.0,7.333333333333333,3.6666666666666665,1.6666666666666667,2
Danny Ings,FWD,Southampton,5,False,5,85,90,7,6.0,90.0,7.775,2.0,6.0,1.5,2.5,4
Danny Ings,FWD,Southampton,7,True,6,85,90,10,7.25,90.0,8.225,7.0,6.2,1.75,3.25,4
Danny Ings,FWD,Southampton,2,False,7,85,84,6,7.0,90.0,7.675,10.0,6.833333333333333,1.25,2.75,3
Danny Ings,FWD,Southampton,14,True,8,84,0,0,6.25,88.5,7.875,6.0,6.714285714285714,1.75,1.75,2
Danny Ings,FWD,Southampton,20,False,9,83,0,0,5.75,66.0,6.475,0.0,5.875,0.5,1.0,3
Danny Ings,FWD,Southampton,13,True,10,83,0,0,4.0,43.5,4.025,0.0,5.222222222222222,0.5,1.0,4
Danny Ings,FWD,Southampton,3,False,11,83,45,8,1.5,21.0,1.925,0.0,4.7,1.0,1.0,3
Danny Ings,FWD,Southampton,15,True,12,83,90,5,2.0,11.25,2.2,8.0,5.0,2.0,0.5,2
Danny Ings,FWD,Southampton,1,False,13,84,90,1,3.25,33.75,5.5,5.0,5.0,1.25,0.25,4
Danny Ings,FWD,Southampton,12,True,14,84,40,1,3.5,56.25,5.725,1.0,4.6923076923076925,0.25,2.0,4
Danny Ings,FWD,Southampton,8,False,15,83,0,0,3.75,66.25,6.525,1.0,4.428571428571429,1.0,0.5,2
Danny Ings,FWD,Southampton,19,True,16,83,90,2,1.75,55.0,4.325,0.0,4.133333333333334,1.75,1.25,4
Danny Ings,FWD,Southampton,11,True,17,83,76,9,1.0,55.0,1.05,2.0,4.0,0.5,2.5,4
Danny Ings,FWD,Southampton,9,False,19,83,0,0,3.0,51.5,3.1500000000000004,9.0,4.294117647058823,1.0,1.75,4
Danny Ings,FWD,Southampton,1,True,20,83,73,2,2.75,41.5,2.3500000000000005,0.0,4.055555555555555,0.0,2.0,3
Danny Ings,FWD,Southampton,2,True,21,84,90,2,3.25,59.75,4.4,2.0,3.9473684210526314,2.0,1.0,2
Danny Ings,FWD,Southampton,13,False,22,84,69,2,3.25,59.75,6.125,2.0,3.85,0.5,0.5,4
Danny Ings,FWD,Southampton,14,False,23,84,90,2,1.5,58.0,4.075,2.0,3.761904761904762,1.75,1.0,2
Danny Ings,FWD,Southampton,20,True,24,84,90,8,2.0,80.5,6.375,2.0,3.6818181818181817,0.5,0.5,2
Danny Ings,FWD,Southampton,5,True,25,85,84,2,3.5,84.75,6.55,8.0,3.869565217391304,0.25,1.75,4
Danny Ings,FWD,Southampton,10,False,25,85,32,1,3.5,83.25,4.8,2.0,3.7916666666666665,1.75,2.0,3
Danny Ings,FWD,Southampton,7,False,26,84,90,2,3.25,74.0,4.999999999999999,1.0,3.68,1.5,1.75,3
Danny Ings,FWD,Southampton,15,False,27,84,12,1,3.25,74.0,3.475,2.0,3.6153846153846154,2.0,0.25,2
Danny Ings,FWD,Southampton,12,False,27,84,0,0,1.5,54.5,1.25,1.0,3.5185185185185186,0.5,2.5,5
Danny Ings,FWD,Southampton,3,True,28,84,0,0,1.0,33.5,1.25,0.0,3.392857142857143,1.25,0.5,3
Danny Ings,FWD,Southampton,4,True,30,84,85,11,0.75,25.5,0.775,0.0,3.2758620689655173,1.5,0.75,2
Danny Ings,FWD,Southampton,18,False,31,84,86,2,3.0,24.25,5.1,11.0,3.533333333333333,0.75,1.5,2
Danny Ings,FWD,Southampton,17,False,32,84,56,6,3.25,42.75,5.8,2.0,3.4838709677419355,1.75,1.5,4
Danny Ings,FWD,Southampton,9,True,34,84,0,0,4.75,56.75,7.725,6.0,3.5625,1.5,1.75,4
Danny Ings,FWD,Southampton,11,False,35,84,0,0,4.75,56.75,7.725,0.0,3.4545454545454546,0.75,1.75,3
Danny Ings,FWD,Southampton,6,True,35,84,75,13,2.0,35.5,2.625,0.0,3.3529411764705883,2.25,0.75,2
Danny Ings,FWD,Southampton,8,True,36,84,57,1,4.75,32.75,4.65,13.0,3.6285714285714286,1.5,0.25,2
Danny Ings,FWD,Southampton,10,True,37,84,45,1,3.5,33.0,3.45,1.0,3.5555555555555554,0.75,1.75,3
Danny Ings,FWD,Southampton,19,False,38,84,83,2,3.75,44.25,3.7,1.0,3.4864864864864864,1.0,1.5,4
Danny Rose,DEF,Spurs,7,True,1,50,0,0,,,,,,,,4
Danny Rose,DEF,Spurs,16,False,2,50,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
Danny Rose,DEF,Spurs,14,True,3,49,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2
Danny Rose,DEF,Spurs,13,False,4,49,0,0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,4
Danny Rose,DEF,Spurs,19,True,5,48,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4
Danny Rose,DEF,Spurs,4,False,6,48,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,2
Danny Rose,DEF,Spurs,3,True,7,48,0,0,0.0,0.0,0.0,0.0,0.0,2.25,1.5,3
Danny Rose,DEF,Spurs,18,False,8,48,0,0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,2
Danny Rose,DEF,Spurs,12,True,9,47,0,0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,4
Danny Rose,DEF,Spurs,5,False,10,47,0,0,0.0,0.0,0.0,0.0,0.0,0.25,2.25,4
Danny Rose,DEF,Spurs,1,True,11,47,0,0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,3
Danny Rose,DEF,Spurs,6,False,12,47,0,0,0.0,0.0,0.0,0.0,0.0,1.25,2.25,3
Danny Rose,DEF,Spurs,11,False,13,47,0,0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,3
Danny Rose,DEF,Spurs,9,True,14,47,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.5,4
Danny Rose,DEF,Spurs,20,False,15,47,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,3
Danny Rose,DEF,Spurs,10,True,17,47,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.25,3
Danny Rose,DEF,Spurs,8,True,18,47,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2
Danny Rose,DEF,Spurs,15,False,19,47,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,2
Danny Rose,DEF,Spurs,11,True,20,47,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,4
Danny Rose,DEF,Spurs,3,False,21,47,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3
Danny Rose,DEF,Spurs,5,True,22,47,0,0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,4
Danny Rose,DEF,Spurs,18,True,23,47,0,0,0.0,0.0,0.0,0.0,0.0,2.75,1.5,2
Danny Rose,DEF,Spurs,12,False,24,47,0,0,0.0,0.0,0.0,0.0,0.0,0.25,3.0,5
Danny Rose,DEF,Spurs,19,False,25,47,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,4
Danny Rose,DEF,Spurs,4,True,26,47,0,0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,2
Danny Rose,DEF,Spurs,8,False,26,47,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,2
Danny Rose,DEF,Spurs,6,True,27,47,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2
Danny Rose,DEF,Spurs,1,False,28,47,0,0,0.0,0.0,0.0,0.0,0.0,1.25,2.0,4
Danny Rose,DEF,Spurs,2,False,29,47,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,3
Danny Rose,DEF,Spurs,14,False,30,47,0,0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,2
Danny Rose,DEF,Spurs,13,True,31,47,0,0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,4
Danny Rose,DEF,Spurs,7,False,32,47,0,0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,3
Danny Rose,DEF,Spurs,16,True,32,47,0,0,0.0,0.0,0.0,0.0,0.0,1.75,1.5,2
Danny Rose,DEF,Spurs,15,True,34,47,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2
Danny Rose,DEF,Spurs,10,False,35,47,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,3
Danny Rose,DEF,Spurs,20,True,36,47,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,2
Danny Rose,DEF,Spurs,2,True,37,47,0,0,0.0,0.0,0.0,0.0,0.0,2.25,1.75,2
Danny Rose,DEF,Spurs,9,False,38,47,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,4
Danny Ward,GK,Leicester,18,False,1,45,0,0,,,,,,,,2
Danny Ward,GK,Leicester,4,True,2,45,0,0,0.0,0.0,0.0,0.0,0.0,,,2
Danny Ward,GK,Leicester,12,False,3,45,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5
Danny Ward,GK,Leicester,19,True,4,45,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.6666666666666667,4
Danny Ward,GK,Leicester,2,True,5,45,0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.6666666666666665,2
Danny Ward,GK,Leicester,1,False,6,45,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,4
Danny Ward,GK,Leicester,10,False,7,44,0,0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,3
Danny Ward,GK,Leicester,20,True,8,44,0,0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,2
Danny Ward,GK,Leicester,11,False,9,44,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.75,3
Danny Ward,GK,Leicester,8,True,10,44,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,2
Danny Ward,GK,Leicester,15,False,11,44,0,0,0.0,0.0,0.0,0.0,0.0,1.75,0.25,2
Danny Ward,GK,Leicester,3,True,12,44,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3
Danny Ward,GK,Leicester,7,True,13,44,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,4
Danny Ward,GK,Leicester,17,False,14,44,0,0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,4
Danny Ward,GK,Leicester,13,True,15,44,0,0,0.0,0.0,0.0,0.0,0.0,1.25,3.0,4
Danny Ward,GK,Leicester,6,False,16,44,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,3
Danny Ward,GK,Leicester,14,False,17,44,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,2
Danny Ward,GK,Leicester,16,True,19,44,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,2
Danny Ward,GK,Leicester,5,True,19,44,0,0,0.0,0.0,0.0,0.0,0.0,1.75,1.5,4
Danny Ward,GK,Leicester,7,False,20,43,0,0,0.0,0.0,0.0,0.0,0.0,0.75,1.25,3
Danny Ward,GK,Leicester,10,True,21,43,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.75,3
Danny Ward,GK,Leicester,8,False,22,43,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2
Danny Ward,GK,Leicester,20,False,23,43,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,3
Danny Ward,GK,Leicester,11,True,24,43,0,0,0.0,0.0,0.0,0.0,0.0,1.75,1.75,4
Danny Ward,GK,Leicester,2,False,25,43,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,3
Danny Ward,GK,Leicester,1,True,26,43,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,3
Danny Ward,GK,Leicester,4,False,26,43,0,0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,2
Danny Ward,GK,Leicester,3,False,27,43,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3
Danny Ward,GK,Leicester,15,True,28,43,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2
Danny Ward,GK,Leicester,12,True,30,43,0,0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,4
Danny Ward,GK,Leicester,19,False,31,43,0,0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4
Danny Ward,GK,Leicester,18,True,32,43,0,0,0.0,0.0,0.0,0.0,0.0,0.75,2.0,2
Danny Ward,GK,Leicester,6,True,33,43,0,0,0.0,0.0,0.0,0.0,0.0,2.25,1.0,2
Danny Ward,GK,Leicester,16,False,34,43,0,0,0.0,0.0,0.0,0.0,0.0,2.25,1.25,2
Danny Ward,GK,Leicester,14,True,35,43,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2
Danny Ward,GK,Leicester,13,False,35,43,0,0,0.0,0.0,0.0,0.0,0.0,0.75,2.0,4
Danny Ward,GK,Leicester,5,False,37,43,0,0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,4
Danny Ward,GK,Leicester,17,True,38,43,0,0,0.0,0.0,0.0,0.0,0.0,1.25,2.0,3
Danny Welbeck,FWD,Brighton,18,True,6,55,0,0,,,,,,2.5,1.25,2
Danny Welbeck,FWD,Brighton,17,False,7,55,16,1,0.0,0.0,0.0,0.0,0.0,1.25,2.75,4
Danny Welbeck,FWD,Brighton,4,True,8,55,85,2,0.5,8.0,0.15,1.0,0.5,1.75,0.25,2
Danny Welbeck,FWD,Brighton,2,False,9,55,90,9,1.0,33.666666666666664,3.6666666666666665,2.0,1.0,1.75,1.75,3
Danny Welbeck,FWD,Brighton,11,True,10,55,90,5,3.0,47.75,5.05,9.0,3.0,0.75,2.0,4
Danny Welbeck,FWD,Brighton,16,True,11,55,81,5,4.25,70.25,6.375,5.0,3.4,1.75,2.25,2
Danny Welbeck,FWD,Brighton,9,False,12,55,62,2,5.25,86.5,7.35,5.0,3.6666666666666665,1.5,1.0,4
Danny Welbeck,FWD,Brighton,8,False,13,55,90,2,5.25,80.75,5.175,2.0,3.4285714285714284,1.75,1.25,2
Danny Welbeck,FWD,Brighton,15,True,14,55,24,8,3.5,80.75,3.525,2.0,3.25,2.25,0.75,2
Danny Welbeck,FWD,Brighton,19,False,15,55,82,2,4.25,64.25,4.375,8.0,3.7777777777777777,2.0,1.0,4
Danny Welbeck,FWD,Brighton,1,True,16,55,0,0,3.5,64.5,4.1499999999999995,2.0,3.6,1.25,1.25,3
Danny Welbeck,FWD,Brighton,20,True,17,55,0,0,3.0,49.0,3.6499999999999995,0.0,3.272727272727273,1.25,1.0,2
Danny Welbeck,FWD,Brighton,12,False,18,55,0,0,2.5,26.5,3.0,0.0,3.0,0.5,1.75,5
Danny Welbeck,FWD,Brighton,10,False,19,55,0,0,0.5,20.5,0.825,0.0,2.769230769230769,2.25,2.0,3
