name,position,team,opponent_team,was_home,GW,value,minutes,total_points,form_points,form_minutes,form_ict,last_gw_points,season_form_points,opp_goals_conceded_form,opp_goals_scored_form,fixture_difficulty
Aaron Anselmino,DEF,Chelsea,5,False,25,40,0,0,,,,,,2.25,1.25,3
Aaron Anselmino,DEF,Chelsea,2,False,26,40,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,4
Aaron Anselmino,DEF,Chelsea,17,True,27,40,0,0,0.0,0.0,0.0,0.0,0.0,2.75,1.0,1
Aaron Anselmino,DEF,Chelsea,11,True,28,40,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
Aaron Anselmino,DEF,Chelsea,1,False,29,40,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,5
Aaron Anselmino,DEF,Chelsea,18,True,30,40,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2
Aaron Anselmino,DEF,Chelsea,4,False,31,40,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.0,3
Aaron Anselmino,DEF,Chelsea,10,True,32,40,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,2
Aaron Anselmino,DEF,Chelsea,9,False,33,40,0,0,0.0,0.0,0.0,0.0,0.0,1.25,1.5,3
Aaron Anselmino,DEF,Chelsea,8,True,34,40,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3
Aaron Anselmino,DEF,Chelsea,12,True,35,40,0,0,0.0,0.0,0.0,0.0,0.0,1.25,2.5,5
Aaron Anselmino,DEF,Chelsea,15,False,36,40,0,0,0.0,0.0,0.0,0.0,0.0,1.5,2.25,4
Aaron Anselmino,DEF,Chelsea,14,True,37,40,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2
Aaron Anselmino,DEF,Chelsea,16,False,38,40,0,0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,4
Aaron Cresswell,DEF,West Ham,2,True,1,40,0,0,,,,,,,,3
Aaron Cresswell,DEF,West Ham,7,False,2,40,1,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3
Aaron Cresswell,DEF,West Ham,13,True,3,40,0,0,0.5,0.5,0.0,1.0,0.5,0.5,3.0,4
Aaron Cresswell,DEF,West Ham,9,False,4,40,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1.0,3
Aaron Cresswell,DEF,West Ham,6,True,5,40,17,1,0.25,0.25,0.0,0.0,0.25,1.25,2.0,3
Aaron Cresswell,DEF,West Ham,4,False,6,40,0,0,0.5,4.5,0.375,1.0,0.4,2.0,1.25,3
Aaron Cresswell,DEF,West Ham,10,True,7,40,7,1,0.25,4.25,0.375,0.0,0.3333333333333333,1.0,1.0,2
Aaron Cresswell,DEF,West Ham,18,False,8,40,0,0,0.5,6.0,0.425,1.0,0.42857142857142855,1.25,2.0,3
Aaron Cresswell,DEF,West Ham,14,True,9,40,1,0,0.5,6.0,0.425,0.0,0.375,1.0,0.5,2
Aaron Cresswell,DEF,West Ham,16,False,10,40,0,0,0.25,2.0,0.07500000000000001,0.0,0.3333333333333333,0.75,1.25,4
Aaron Cresswell,DEF,West Ham,8,True,11,40,0,0,0.25,2.0,0.07500000000000001,0.0,0.3,0.5,0.75,3
Aaron Cresswell,DEF,West Ham,15,False,12,40,0,0,0.0,0.25,0.025,0.0,0.2727272727272727,1.0,1.25,4
Aaron Cresswell,DEF,West Ham,1,True,13,40,0,0,0.0,0.25,0.025,0.0,0.25,1.0,1.5,5
Aaron Cresswell,DEF,West Ham,11,False,14,40,0,0,0.0,0.0,0.0,0.0,0.23076923076923078,2.5,0.75,1
Aaron Cresswell,DEF,West Ham,20,True,15,40,2,1,0.0,0.0,0.0,0.0,0.21428571428571427,2.25,2.0,3
Aaron Cresswell,DEF,West Ham,3,False,16,39,0,0,0.25,0.5,0.4,1.0,0.26666666666666666,1.25,2.0,3
Aaron Cresswell,DEF,West Ham,5,True,17,39,0,0,0.25,0.5,0.4,0.0,0.25,2.25,1.25,3
Aaron Cresswell,DEF,West Ham,17,False,18,39,22,1,0.25,0.5,0.4,0.0,0.23529411764705882,2.75,0.25,1
Aaron Cresswell,DEF,West Ham,12,True,19,39,0,0,0.5,6.0,0.9500000000000001,1.0,0.2777777777777778,2.25,3.5,5
Aaron Cresswell,DEF,West Ham,13,False,20,39,0,0,0.25,5.5,0.55,0.0,0.2631578947368421,1.25,1.25,4
Aaron Cresswell,DEF,West Ham,9,True,21,39,9,1,0.25,5.5,0.55,0.0,0.25,1.25,1.5,3
Aaron Cresswell,DEF,West Ham,7,True,22,39,55,1,0.5,7.75,0.5750000000000001,1.0,0.2857142857142857,0.5,1.25,3
Aaron Cresswell,DEF,West Ham,2,False,23,39,90,1,0.5,16.0,0.15,1.0,0.3181818181818182,1.25,1.75,4
Aaron Cresswell,DEF,West Ham,6,False,24,39,86,1,0.75,38.5,0.975,1.0,0.34782608695652173,1.75,1.75,4
Aaron Cresswell,DEF,West Ham,4,True,25,39,0,0,1.0,60.0,1.7,1.0,0.375,1.75,1.0,3
Aaron Cresswell,DEF,West Ham,1,False,26,39,90,6,0.75,57.75,1.675,0.0,0.36,0.75,2.5,5
Aaron Cresswell,DEF,West Ham,11,True,27,39,90,9,2.0,66.5,1.975,6.0,0.5769230769230769,2.75,0.5,1
Aaron Cresswell,DEF,West Ham,15,True,28,39,68,2,4.0,66.5,2.75,9.0,0.8888888888888888,2.75,1.25,4
Aaron Cresswell,DEF,West Ham,8,False,29,39,0,0,4.25,62.0,2.3000000000000003,2.0,0.9285714285714286,1.25,1.5,3
Aaron Cresswell,DEF,West Ham,20,False,30,39,45,1,4.25,62.0,2.3,0.0,0.896551724137931,1.0,1.25,3
Aaron Cresswell,DEF,West Ham,3,True,31,39,0,0,3.0,50.75,2.35,1.0,0.9,2.0,1.25,3
Aaron Cresswell,DEF,West Ham,12,False,32,39,0,0,0.75,28.25,0.75,0.0,0.8709677419354839,1.0,2.0,5
Aaron Cresswell,DEF,West Ham,17,True,33,39,0,0,0.25,11.25,0.475,0.0,0.84375,2.25,0.75,1
Aaron Cresswell,DEF,West Ham,5,False,34,39,0,0,0.25,11.25,0.475,0.0,0.8181818181818182,2.75,1.25,3
Aaron Cresswell,DEF,West Ham,18,True,35,39,87,2,0.0,0.0,0.0,0.0,0.7941176470588235,3.0,1.75,2
Aaron Cresswell,DEF,West Ham,14,False,36,39,90,5,0.5,21.75,0.45,2.0,0.8285714285714286,2.5,1.25,3
Aaron Cresswell,DEF,West Ham,16,True,37,39,57,1,1.75,44.25,1.1,5.0,0.9444444444444444,1.5,1.25,4
Aaron Cresswell,DEF,West Ham,10,False,38,39,1,1,2.0,58.5,1.975,1.0,0.9459459459459459,2.0,0.5,2
Aaron Hickey,DEF,Brentford,7,True,1,45,0,0,,,,,,,,3
Aaron Hickey,DEF,Brentford,12,False,2,45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5
Aaron Hickey,DEF,Brentford,17,True,3,45,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Aaron Hickey,DEF,Brentford,13,False,4,44,0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,4
Aaron Hickey,DEF,Brentford,18,False,5,44,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3
Aaron Hickey,DEF,Brentford,19,True,6,44,0,0,0.0,0.0,0.0,0.0,0.0,1.75,1.0,2
Aaron Hickey,DEF,Brentford,20,True,7,44,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3
Aaron Hickey,DEF,Brentford,14,False,8,44,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,3
Aaron Hickey,DEF,Brentford,10,True,9,44,0,0,0.0,0.0,0.0,0.0,0.0,2.25,1.0,2
Aaron Hickey,DEF,Brentford,9,False,10,44,0,0,0.0,0.0,0.0,0.0,0.0,1.75,1.25,3
Aaron Hickey,DEF,Brentford,3,True,11,43,0,0,0.0,0.0,0.0,0.0,0.0,0.75,1.25,3
Aaron Hickey,DEF,Brentford,8,False,12,43,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,3
Aaron Hickey,DEF,Brentford,11,True,13,43,0,0,0.0,0.0,0.0,0.0,0.0,2.25,0.75,1
Aaron Hickey,DEF,Brentford,2,False,14,43,0,0,0.0,0.0,0.0,0.0,0.0,2.75,0.75,4
