name,position,team,opponent_team,was_home,GW,value,minutes,total_points,form_points,form_minutes,form_ict,last_gw_points,season_form_points,opp_goals_conceded_form,opp_goals_scored_form,fixture_difficulty
Aaron Cresswell,DEF,West Ham,6,False,13,42,0,0,0.75,21.25,0.775,1.0,0.25,2.5,0.5,2
Aaron Cresswell,DEF,West Ham,8,True,14,42,0,0,0.75,21.25,0.775,0.0,0.23076923076923078,1.75,1.5,2
Aaron Cresswell,DEF,West Ham,18,False,15,42,0,0,0.25,0.25,0.0,0.0,0.21428571428571427,2.75,1.5,4
Aaron Cresswell,DEF,West Ham,10,False,16,42,45,-1,0.25,0.25,0.0,0.0,0.2,2.25,3.0,3
Aaron Cresswell,DEF,West Ham,20,True,17,42,0,0,-0.25,11.25,0.175,-1.0,0.125,1.5,1.25,2
Aaron Cresswell,DEF,West Ham,14,True,18,42,0,0,-0.25,11.25,0.175,0.0,0.11764705882352941,1.25,0.5,3
Aaron Cresswell,DEF,West Ham,1,False,19,42,0,0,-0.25,11.25,0.175,0.0,0.1111111111111111,1.25,1.75,5
Aaron Cresswell,DEF,West Ham,5,True,20,42,0,0,-0.25,11.25,0.175,0.0,0.10526315789473684,1.5,1.5,2
Aaron Cresswell,DEF,West Ham,17,False,21,42,0,0,0.0,0.0,0.0,0.0,0.1,2.0,0.75,2
Aaron Cresswell,DEF,West Ham,3,True,22,42,0,0,0.0,0.0,0.0,0.0,0.09523809523809523,2.25,1.75,2
Aaron Cresswell,DEF,West Ham,14,False,23,42,0,0,0.0,0.0,0.0,0.0,0.09090909090909091,2.25,2.5,4
Aaron Cresswell,DEF,West Ham,1,True,24,42,14,1,0.0,0.0,0.0,0.0,0.08695652173913043,1.0,2.75,5
Aaron Cresswell,DEF,West Ham,16,False,25,42,0,0,0.25,3.5,0.0,1.0,0.125,2.25,1.5,2
Aaron Cresswell,DEF,West Ham,4,True,26,42,0,0,0.25,3.5,0.0,0.0,0.12,2.5,1.5,2
Aaron Cresswell,DEF,West Ham,9,False,27,42,0,0,0.25,3.5,0.0,0.0,0.11538461538461539,1.5,1.0,2
Aaron Cresswell,DEF,West Ham,6,True,28,42,90,1,0.25,3.5,0.0,0.0,0.1111111111111111,3.25,0.25,2
Aaron Cresswell,DEF,West Ham,2,True,29,42,6,1,0.25,22.5,1.45,1.0,0.14285714285714285,2.25,2.25,3
Aaron Cresswell,DEF,West Ham,15,False,30,42,0,0,0.5,24.0,1.4749999999999999,1.0,0.1724137931034483,2.25,2.0,4
Aaron Cresswell,DEF,West Ham,18,True,31,42,0,0,0.5,24.0,1.4749999999999999,0.0,0.16666666666666666,1.25,2.25,3
Aaron Cresswell,DEF,West Ham,20,False,32,42,36,1,0.5,24.0,1.4749999999999999,0.0,0.16129032258064516,1.75,0.75,2
Aaron Cresswell,DEF,West Ham,10,True,33,42,0,0,0.5,10.5,0.225,1.0,0.1875,1.75,1.75,2
Aaron Cresswell,DEF,West Ham,8,False,34,42,45,1,0.25,9.0,0.2,0.0,0.18181818181818182,1.5,1.0,2
Aaron Cresswell,DEF,West Ham,11,True,35,42,0,0,0.5,20.25,0.325,1.0,0.20588235294117646,1.25,2.0,4
Aaron Cresswell,DEF,West Ham,7,False,36,42,14,1,0.5,20.25,0.325,0.0,0.2,2.25,2.5,3
Aaron Cresswell,DEF,West Ham,12,True,37,42,6,1,0.5,14.75,0.2,1.0,0.2222222222222222,3.25,1.0,2
Aaron Cresswell,DEF,West Ham,13,False,38,42,90,1,0.75,16.25,0.275,1.0,0.24324324324324326,0.25,3.75,5
Aaron Hickey,DEF,Brentford,18,True,1,45,71,0,,,,,,,,3
Aaron Hickey,DEF,Brentford,10,False,2,45,77,5,0.0,71.0,2.6,0.0,0.0,0.0,1.0,3
Aaron Hickey,DEF,Brentford,8,True,3,45,90,2,2.5,74.0,1.4000000000000001,5.0,2.5,0.5,0.5,2
Aaron Hickey,DEF,Brentford,3,True,4,45,81,1,2.3333333333333335,79.33333333333333,1.5333333333333332,2.0,2.3333333333333335,2.0,0.6666666666666666,2
Aaron Hickey,DEF,Brentford,15,False,5,45,81,1,2.0,79.75,1.6,1.0,2.0,1.75,1.75,4
Aaron Hickey,DEF,Brentford,9,True,6,45,72,1,2.25,82.25,1.75,1.0,1.8,2.0,0.5,2
Aaron Hickey,DEF,Brentford,16,False,7,45,68,1,1.25,81.0,1.85,1.0,1.6666666666666667,1.5,1.0,2
Aaron Hickey,DEF,Brentford,14,False,8,45,90,0,1.0,75.5,1.5750000000000002,1.0,1.5714285714285714,1.75,0.75,4
Aaron Hickey,DEF,Brentford,6,True,9,45,0,0,0.75,77.75,1.1250000000000002,0.0,1.375,2.0,0.5,2
Aaron Hickey,DEF,Brentford,7,False,10,45,83,6,0.5,57.5,0.32500000000000007,0.0,1.2222222222222223,1.0,2.0,3
Aaron Hickey,DEF,Brentford,19,True,11,45,0,0,1.75,60.25,0.675,6.0,1.7,1.75,1.25,2
Aaron Hickey,DEF,Brentford,11,False,12,45,0,0,1.5,43.25,0.5,0.0,1.5454545454545454,0.75,2.0,5
Aaron Hickey,DEF,Brentford,1,True,13,45,0,0,1.5,20.75,0.5,0.0,1.4166666666666667,1.0,2.5,5
Aaron Hickey,DEF,Brentford,12,True,14,44,0,0,1.5,20.75,0.5,0.0,1.3076923076923077,1.5,1.0,2
Aaron Hickey,DEF,Brentford,5,False,15,44,0,0,0.0,0.0,0.0,0.0,1.2142857142857142,1.75,1.75,3
Aaron Hickey,DEF,Brentford,17,False,16,44,0,0,0.0,0.0,0.0,0.0,1.1333333333333333,2.75,0.5,2
Aaron Hickey,DEF,Brentford,2,True,17,44,0,0,0.0,0.0,0.0,0.0,1.0625,0.75,1.5,3
Aaron Hickey,DEF,Brentford,20,True,19,44,0,0,0.0,0.0,0.0,0.0,1.0,1.25,1.0,2
Aaron Hickey,DEF,Brentford,8,False,20,44,0,0,0.0,0.0,0.0,0.0,0.9444444444444444,1.75,1.25,2
Aaron Hickey,DEF,Brentford,16,True,21,44,0,0,0.0,0.0,0.0,0.0,0.8947368421052632,1.75,1.75,2
Aaron Hickey,DEF,Brentford,18,False,22,44,0,0,0.0,0.0,0.0,0.0,0.85,2.0,2.25,4
Aaron Hickey,DEF,Brentford,13,True,23,44,0,0,0.0,0.0,0.0,0.0,0.8095238095238095,1.0,2.75,5
Aaron Hickey,DEF,Brentford,20,False,24,44,0,0,0.0,0.0,0.0,0.0,0.7727272727272727,1.5,2.5,2
Aaron Hickey,DEF,Brentford,11,True,25,44,0,0,0.0,0.0,0.0,0.0,0.7391304347826086,1.25,3.0,4
Aaron Hickey,DEF,Brentford,13,False,25,44,0,0,0.0,0.0,0.0,0.0,0.7083333333333334,1.0,2.75,5
Aaron Hickey,DEF,Brentford,19,False,26,44,0,0,0.0,0.0,0.0,0.0,0.68,3.0,0.25,3
Aaron Hickey,DEF,Brentford,7,True,27,44,0,0,0.0,0.0,0.0,0.0,0.6538461538461539,2.5,1.75,3
Aaron Hickey,DEF,Brentford,1,False,28,44,0,0,0.0,0.0,0.0,0.0,0.6296296296296297,0.25,5.25,5
Aaron Hickey,DEF,Brentford,6,False,29,44,0,0,0.0,0.0,0.0,0.0,0.6071428571428571,3.0,0.5,2
Aaron Hickey,DEF,Brentford,14,True,30,43,0,0,0.0,0.0,0.0,0.0,0.5862068965517241,1.5,1.5,3
Aaron Hickey,DEF,Brentford,5,True,31,43,0,0,0.0,0.0,0.0,0.0,0.5666666666666667,1.5,0.75,2
Aaron Hickey,DEF,Brentford,2,False,32,43,0,0,0.0,0.0,0.0,0.0,0.5483870967741935,2.25,1.0,4
Aaron Hickey,DEF,Brentford,17,True,33,43,0,0,0.0,0.0,0.0,0.0,0.53125,2.5,2.0,2
Aaron Hickey,DEF,Brentford,12,False,34,43,0,0,0.0,0.0,0.0,0.0,0.5151515151515151,2.5,1.0,2
Aaron Hickey,DEF,Brentford,9,False,35,43,0,0,0.0,0.0,0.0,0.0,0.5,1.75,1.0,2
Aaron Hickey,DEF,Brentford,10,True,36,43,0,0,0.0,0.0,0.0,0.0,0.4857142857142857,1.25,1.0,2
Aaron Hickey,DEF,Brentford,3,False,37,43,0,0,0.0,0.0,0.0,0.0,0.4722222222222222,2.0,1.5,2
Aaron Hickey,DEF,Brentford,15,True,38,43,0,0,0.0,0.0,0.0,0.0,0.4594594594594595,1.25,2.5,3
Aaron Ramsdale,GK,Arsenal,16,True,1,50,90,2,,,,,,,,2
Aaron Ramsdale,GK,Arsenal,8,False,2,50,90,6,2.0,90.0,1.3,2.0,2.0,0.0,1.0,2
Aaron Ramsdale,GK,Arsenal,10,True,3,50,90,1,4.0,90.0,1.4,6.0,4.0,1.5,0.5,2
Aaron Ramsdale,GK,Arsenal,14,True,4,50,90,2,3.0,90.0,1.3333333333333333,1.0,3.0,1.3333333333333333,1.3333333333333333,3
Aaron Ramsdale,GK,Arsenal,9,False,5,50,0,0,2.75,90.0,1.275,2.0,2.75,2.0,0.5,2
Aaron Ramsdale,GK,Arsenal,18,True,6,50,0,0,2.25,67.5,0.9500000000000001,0.0,2.2,0.75,2.75,3
Aaron Ramsdale,GK,Arsenal,3,False,7,49,0,0,0.75,45.0,0.575,0.0,1.8333333333333333,1.75,0.75,2
Aaron Ramsdale,GK,Arsenal,13,True,8,49,0,0,0.5,22.5,0.275,0.0,1.5714285714285714,1.0,2.75,5
Aaron Ramsdale,GK,Arsenal,7,False,9,48,0,0,0.0,0.0,0.0,0.0,1.375,0.5,1.5,3
Aaron Ramsdale,GK,Arsenal,17,True,10,48,0,0,0.0,0.0,0.0,0.0,1.2222222222222223,3.75,0.5,2
Aaron Ramsdale,GK,Arsenal,15,False,11,47,0,0,0.0,0.0,0.0,0.0,1.1,1.0,2.5,4
Aaron Ramsdale,GK,Arsenal,6,True,12,47,0,0,0.0,0.0,0.0,0.0,1.0,2.75,0.5,2
Aaron Ramsdale,GK,Arsenal,4,False,13,47,90,6,0.0,0.0,0.0,0.0,0.9166666666666666,1.25,2.0,2
Aaron Ramsdale,GK,Arsenal,20,True,14,47,0,0,1.5,22.5,0.125,6.0,1.3076923076923077,2.0,1.75,2
Aaron Ramsdale,GK,Arsenal,12,False,15,47,0,0,1.5,22.5,0.125,0.0,1.2142857142857142,1.5,1.0,2
Aaron Ramsdale,GK,Arsenal,2,False,16,46,0,0,1.5,22.5,0.125,0.0,1.1333333333333333,1.0,2.0,4
Aaron Ramsdale,GK,Arsenal,5,True,17,46,0,0,1.5,22.5,0.125,0.0,1.0625,1.75,2.0,2
Aaron Ramsdale,GK,Arsenal,11,False,18,46,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5
Aaron Ramsdale,GK,Arsenal,19,True,19,46,0,0,0.0,0.0,0.0,0.0,0.9444444444444444,1.5,1.75,2
Aaron Ramsdale,GK,Arsenal,10,False,20,46,0,0,0.0,0.0,0.0,0.0,0.8947368421052632,2.0,1.25,3
Aaron Ramsdale,GK,Arsenal,8,True,21,46,0,0,0.0,0.0,0.0,0.0,0.85,1.5,1.75,2
Aaron Ramsdale,GK,Arsenal,16,False,22,45,0,0,0.0,0.0,0.0,0.0,0.8095238095238095,2.0,2.25,2
Aaron Ramsdale,GK,Arsenal,11,True,23,45,0,0,0.0,0.0,0.0,0.0,0.7727272727272727,0.75,3.5,4
Aaron Ramsdale,GK,Arsenal,19,False,24,45,0,0,0.0,0.0,0.0,0.0,0.7391304347826086,1.5,0.75,3
Aaron Ramsdale,GK,Arsenal,6,False,25,45,0,0,0.0,0.0,0.0,0.0,0.7083333333333334,2.25,1.25,2
Aaron Ramsdale,GK,Arsenal,15,True,26,45,0,0,0.0,0.0,0.0,0.0,0.68,2.25,3.0,3
Aaron Ramsdale,GK,Arsenal,17,False,27,45,0,0,0.0,0.0,0.0,0.0,0.6538461538461539,3.0,0.75,2
Aaron Ramsdale,GK,Arsenal,4,True,28,45,90,3,0.0,0.0,0.0,0.0,0.6296296296296297,2.5,1.75,2
Aaron Ramsdale,GK,Arsenal,13,False,30,45,0,0,0.75,22.5,0.425,3.0,0.7142857142857143,0.75,1.5,5
Aaron Ramsdale,GK,Arsenal,12,True,31,45,0,0,0.75,22.5,0.425,0.0,0.6896551724137931,1.75,1.25,2
Aaron Ramsdale,GK,Arsenal,5,False,32,45,0,0,0.75,22.5,0.425,0.0,0.6666666666666666,1.25,0.5,3
Aaron Ramsdale,GK,Arsenal,2,True,33,45,0,0,0.75,22.5,0.425,0.0,0.6451612903225806,2.0,1.75,3
Aaron Ramsdale,GK,Arsenal,20,False,34,45,0,0,0.0,0.0,0.0,0.0,0.625,1.75,1.0,2
Aaron Ramsdale,GK,Arsenal,7,True,34,45,0,0,0.0,0.0,0.0,0.0,0.6060606060606061,1.75,3.5,3
Aaron Ramsdale,GK,Arsenal,18,False,35,45,0,0,0.0,0.0,0.0,0.0,0.5882352941176471,1.75,1.5,4
Aaron Ramsdale,GK,Arsenal,3,True,36,45,0,0,0.0,0.0,0.0,0.0,0.5714285714285714,1.75,1.75,2
Aaron Ramsdale,GK,Arsenal,14,False,37,45,0,0,0.0,0.0,0.0,0.0,0.5555555555555556,2.25,1.75,4
Aaron Ramsdale,GK,Arsenal,9,True,38,45,0,0,0.0,0.0,0.0,0.0,0.5405405405405406,0.25,1.25,2
Aaron Ramsey,MID,Burnley,2,True,3,50,22,1,,,,,,2.5,2.5,3
Aaron Ramsey,MID,Burnley,18,True,4,50,0,0,1.0,22.0,0.2,1.0,1.0,0.6666666666666666,2.0,3
Aaron Ramsey,MID,Burnley,16,False,5,50,0,0,0.5,11.0,0.1,0.0,0.5,1.5,1.5,2
Aaron Ramsey,MID,Burnley,14,True,6,50,72,2,0.3333333333333333,7.333333333333333,0.06666666666666667,0.0,0.3333333333333333,2.5,1.25,3
Aaron Ramsey,MID,Burnley,15,False,7,50,66,2,0.75,23.5,1.2,2.0,0.75,1.25,2.75,4
Aaron Ramsey,MID,Burnley,12,False,7,50,19,1,1.0,34.5,1.2,2.0,1.0,1.75,0.5,2
Aaron Ramsey,MID,Burnley,7,True,8,50,29,1,1.25,39.25,1.2249999999999999,1.0,1.0,0.5,0.5,3
Aaron Ramsey,MID,Burnley,4,False,9,50,0,0,1.5,46.5,1.4,1.0,1.0,1.75,0.75,2
Aaron Ramsey,MID,Burnley,3,False,10,50,0,0,1.0,28.5,0.25,0.0,0.875,3.0,0.5,2
Aaron Ramsey,MID,Burnley,8,True,11,50,0,0,0.5,12.0,0.2,0.0,0.7777777777777778,1.5,0.5,2
Aaron Ramsey,MID,Burnley,1,False,12,50,10,1,0.25,7.25,0.175,0.0,0.7,0.75,2.0,5
Aaron Ramsey,MID,Burnley,19,True,13,50,17,1,0.25,2.5,0.025,1.0,0.7272727272727273,2.5,1.5,2
Aaron Ramsey,MID,Burnley,17,True,14,50,0,0,0.5,6.75,0.19999999999999998,1.0,0.75,2.5,1.0,2
Aaron Ramsey,MID,Burnley,20,False,15,50,0,0,0.5,6.75,0.19999999999999998,0.0,0.6923076923076923,2.0,1.5,2
Aaron Ramsey,MID,Burnley,5,False,16,50,20,1,0.5,6.75,0.19999999999999998,0.0,0.6428571428571429,1.75,2.0,3
Aaron Ramsey,MID,Burnley,9,True,17,50,0,0,0.5,9.25,0.19999999999999998,1.0,0.6666666666666666,0.75,1.5,2
Aaron Ramsey,MID,Burnley,10,False,18,50,0,0,0.25,5.0,0.025,0.0,0.625,1.75,3.25,3
Aaron Ramsey,MID,Burnley,11,True,19,50,1,1,0.25,5.0,0.025,0.0,0.5882352941176471,0.5,1.25,4
Aaron Ramsey,MID,Burnley,2,False,20,50,31,1,0.5,5.25,0.15,1.0,0.6111111111111112,1.25,1.5,4
Aaron Ramsey,MID,Burnley,12,True,21,50,0,0,0.5,8.0,0.15,1.0,0.631578947368421,1.75,1.75,2
Aaron Ramsey,MID,Burnley,13,False,22,50,31,1,0.5,8.0,0.15,0.0,0.6,1.25,2.5,5
Aaron Ramsey,MID,Burnley,10,True,23,50,62,2,0.75,15.75,0.275,1.0,0.6190476190476191,1.25,0.5,2
Aaron Ramsey,MID,Burnley,11,False,24,50,80,2,1.0,31.0,0.975,2.0,0.6818181818181818,1.5,3.25,5
Aaron Ramsey,MID,Burnley,1,True,25,50,62,1,1.25,43.25,1.35,2.0,0.7391304347826086,0.5,4.0,5
Aaron Ramsey,MID,Burnley,8,False,26,50,0,0,1.5,58.75,1.35,1.0,0.75,2.5,1.5,2
Aaron Ramsey,MID,Burnley,3,True,27,50,0,0,1.25,51.0,1.225,0.0,0.72,1.75,1.0,2
Aaron Ramsey,MID,Burnley,19,False,28,50,0,0,0.75,35.5,0.4,0.0,0.6923076923076923,2.75,1.75,3
Aaron Ramsey,MID,Burnley,4,True,29,50,0,0,0.25,15.5,0.0,0.0,0.6666666666666666,3.0,1.5,2
Aaron Ramsey,MID,Burnley,7,False,30,50,0,0,0.0,0.0,0.0,0.0,0.6428571428571429,1.5,2.25,3
Aaron Ramsey,MID,Burnley,20,True,31,50,0,0,0.0,0.0,0.0,0.0,0.6206896551724138,1.5,0.75,2
Aaron Ramsey,MID,Burnley,9,False,32,50,0,0,0.0,0.0,0.0,0.0,0.6,2.0,0.75,2
Aaron Ramsey,MID,Burnley,5,True,33,50,0,0,0.0,0.0,0.0,0.0,0.5806451612903226,1.25,0.5,2
Aaron Ramsey,MID,Burnley,17,False,34,50,0,0,0.0,0.0,0.0,0.0,0.5625,2.5,1.5,2
Aaron Ramsey,MID,Burnley,14,False,35,50,0,0,0.0,0.0,0.0,0.0,0.5454545454545454,2.5,2.75,4
Aaron Ramsey,MID,Burnley,15,True,36,50,0,0,0.0,0.0,0.0,0.0,0.5294117647058824,0.75,2.5,3
Aaron Ramsey,MID,Burnley,18,False,37,50,0,0,0.0,0.0,0.0,0.0,0.5142857142857142,3.0,1.75,4
Aaron Ramsey,MID,Burnley,16,True,38,50,0,0,0.0,0.0,0.0,0.0,0.5,2.0,1.25,2
Aaron Wan-Bissaka,DEF,Man Utd,20,True,1,45,90,12,,,,,,,,2
Aaron Wan-Bissaka,DEF,Man Utd,18,False,2,45,65,1,12.0,90.0,8.2,12.0,12.0,2.0,2.0,4
Aaron Wan-Bissaka,DEF,Man Utd,16,True,3,46,90,0,6.5,77.5,5.1,1.0,6.5,1.5,1.5,2
Aaron Wan-Bissaka,DEF,Man Utd,1,False,4,46,90,1,4.333333333333333,81.66666666666667,4.3,0.0,4.333333333333333,1.0,1.6666666666666667,5
Aaron Wan-Bissaka,DEF,Man Utd,5,True,5,46,5,1,3.5,83.75,3.9499999999999997,1.0,3.5,1.5,3.0,2
Aaron Wan-Bissaka,DEF,Man Utd,6,False,6,46,0,0,0.75,62.5,2.0,1.0,3.0,3.0,1.0,2
Aaron Wan-Bissaka,DEF,Man Utd,8,True,7,45,0,0,0.5,46.25,1.5,0.0,2.5,1.5,1.25,2
Aaron Wan-Bissaka,DEF,Man Utd,4,True,8,45,0,0,0.5,23.75,0.825,0.0,2.142857142857143,1.75,1.0,2
Aaron Wan-Bissaka,DEF,Man Utd,17,False,9,44,0,0,0.25,1.25,0.1,0.0,1.875,3.75,0.5,2
Aaron Wan-Bissaka,DEF,Man Utd,13,True,10,44,0,0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,1.25,5
Aaron Wan-Bissaka,DEF,Man Utd,10,False,11,44,90,8,0.0,0.0,0.0,0.0,1.5,1.5,1.0,3
Aaron Wan-Bissaka,DEF,Man Utd,12,True,12,44,0,0,2.0,22.5,0.775,8.0,2.090909090909091,1.75,1.0,2
Aaron Wan-Bissaka,DEF,Man Utd,9,False,13,44,14,1,2.0,22.5,0.775,0.0,1.9166666666666667,1.25,1.25,2
Aaron Wan-Bissaka,DEF,Man Utd,15,False,14,44,79,2,2.25,26.0,1.0,1.0,1.8461538461538463,1.25,1.75,4
Aaron Wan-Bissaka,DEF,Man Utd,7,True,15,44,0,0,2.75,45.75,1.4,2.0,1.8571428571428572,2.75,3.0,3
Aaron Wan-Bissaka,DEF,Man Utd,3,True,16,44,0,0,0.75,23.25,0.625,0.0,1.7333333333333334,0.75,2.25,2
Aaron Wan-Bissaka,DEF,Man Utd,11,False,17,44,0,0,0.75,23.25,0.625,0.0,1.625,1.25,2.25,5
Aaron Wan-Bissaka,DEF,Man Utd,19,False,18,44,90,1,0.5,19.75,0.4,0.0,1.5294117647058822,1.75,1.5,3
Aaron Wan-Bissaka,DEF,Man Utd,2,True,19,44,90,1,0.25,22.5,0.45,1.0,1.5,0.5,1.25,3
Aaron Wan-Bissaka,DEF,Man Utd,16,False,20,44,89,1,0.5,45.0,0.875,1.0,1.4736842105263157,1.75,1.5,2
Aaron Wan-Bissaka,DEF,Man Utd,18,True,21,44,90,0,0.75,67.25,1.925,1.0,1.45,1.5,2.25,3
Aaron Wan-Bissaka,DEF,Man Utd,20,False,22,44,0,0,0.75,89.75,2.625,0.0,1.380952380952381,0.5,2.25,2
Aaron Wan-Bissaka,DEF,Man Utd,19,True,23,44,0,0,0.5,67.25,2.175,0.0,1.3181818181818181,0.75,1.25,2
Aaron Wan-Bissaka,DEF,Man Utd,2,False,24,44,0,0,0.25,44.75,1.75,0.0,1.2608695652173914,1.25,2.25,4
Aaron Wan-Bissaka,DEF,Man Utd,12,False,25,44,0,0,0.0,22.5,0.7,0.0,1.2083333333333333,2.0,2.5,2
Aaron Wan-Bissaka,DEF,Man Utd,10,True,26,44,0,0,0.0,0.0,0.0,0.0,1.16,1.25,1.5,2
Aaron Wan-Bissaka,DEF,Man Utd,13,False,27,44,0,0,0.0,0.0,0.0,0.0,1.1153846153846154,0.5,1.75,5
