name,position,team,opponent_team,was_home,GW,value,minutes,total_points,form_points,form_minutes,form_ict,last_gw_points,season_form_points,opp_goals_conceded_form,opp_goals_scored_form,fixture_difficulty
Aaron Cresswell,DEF,West Ham,20,False,20,48,90,2,1.0,73.0,3.3249999999999997,1.0,2.2222222222222223,1.25,0.75,2
Aaron Cresswell,DEF,West Ham,8,True,21,48,0,0,1.25,73.0,2.125,2.0,2.210526315789474,2.25,1.0,2
Aaron Cresswell,DEF,West Ham,15,False,22,48,0,0,1.0,50.5,1.7499999999999998,0.0,2.1,0.0,0.25,4
Aaron Cresswell,DEF,West Ham,6,True,23,48,0,0,0.75,28.0,0.8749999999999998,0.0,2.0,0.25,0.25,3
Aaron Cresswell,DEF,West Ham,18,False,24,47,0,0,0.5,22.5,0.7999999999999998,0.0,1.9090909090909092,1.5,0.75,4
Aaron Cresswell,DEF,West Ham,16,True,25,47,45,1,0.0,0.0,0.0,0.0,1.826086956521739,1.0,0.75,2
Aaron Cresswell,DEF,West Ham,5,False,26,47,0,0,0.25,11.25,0.5749999999999997,1.0,1.7916666666666667,1.0,1.0,3
Aaron Cresswell,DEF,West Ham,2,True,27,47,0,0,0.25,11.25,0.5749999999999997,0.0,1.72,1.75,1.5,2
Aaron Cresswell,DEF,West Ham,17,True,29,47,2,1,0.25,11.25,0.5749999999999997,0.0,1.6538461538461537,1.0,1.0,2
Aaron Cresswell,DEF,West Ham,15,True,29,47,0,0,0.5,11.75,0.5999999999999998,1.0,1.6296296296296295,1.5,1.0,3
Aaron Cresswell,DEF,West Ham,9,False,30,47,90,8,0.25,0.5,0.02499999999999978,0.0,1.5714285714285714,2.25,1.0,2
Aaron Cresswell,DEF,West Ham,1,True,31,47,90,0,2.25,23.0,1.4749999999999996,8.0,1.793103448275862,1.0,3.25,4
Aaron Cresswell,DEF,West Ham,3,False,32,47,90,12,2.25,45.5,3.0249999999999995,0.0,1.7333333333333334,1.5,1.5,2
Aaron Cresswell,DEF,West Ham,12,True,33,47,90,1,5.0,67.5,4.375,12.0,2.064516129032258,2.25,3.0,4
Aaron Cresswell,DEF,West Ham,7,False,34,47,45,1,5.25,90.0,5.074999999999999,1.0,2.03125,0.75,1.75,2
Aaron Cresswell,DEF,West Ham,13,False,34,47,90,1,3.5,78.75,3.9749999999999996,1.0,2.0,1.0,3.75,5
Aaron Cresswell,DEF,West Ham,14,True,35,47,90,6,3.75,78.75,2.675,1.0,1.9705882352941178,0.5,1.75,3
Aaron Cresswell,DEF,West Ham,4,False,36,47,0,0,2.25,78.75,1.9499999999999997,6.0,2.085714285714286,0.75,1.25,3
Aaron Cresswell,DEF,West Ham,11,True,37,47,0,0,2.0,56.25,1.2499999999999998,0.0,2.0277777777777777,2.25,1.25,2
Aaron Cresswell,DEF,West Ham,10,False,38,47,70,1,1.75,45.0,0.8999999999999998,0.0,1.972972972972973,2.5,1.25,3
Aaron Hickey,DEF,Brentford,10,False,1,50,83,1,,,,,,,,3
Aaron Hickey,DEF,Brentford,14,True,2,50,79,6,1.0,83.0,0.4,1.0,1.0,2.0,1.0,3
Aaron Hickey,DEF,Brentford,9,False,3,50,59,0,3.5,81.0,1.8,6.0,3.5,1.0,1.0,2
Aaron Hickey,DEF,Brentford,8,True,4,50,90,1,2.3333333333333335,73.66666666666667,1.2666666666666668,0.0,2.3333333333333335,1.3333333333333333,0.6666666666666666,2
Aaron Hickey,DEF,Brentford,7,False,5,50,78,1,2.0,77.75,2.075,1.0,2.0,2.0,1.5,2
Aaron Hickey,DEF,Brentford,11,True,6,50,90,0,2.0,76.5,2.575,1.0,1.8,1.0,1.5,2
Aaron Hickey,DEF,Brentford,1,True,8,50,90,1,0.5,79.25,2.325,0.0,1.5,1.25,2.0,4
Aaron Hickey,DEF,Brentford,3,False,9,50,29,0,0.75,87.0,2.775,1.0,1.4285714285714286,3.0,1.0,2
Aaron Hickey,DEF,Brentford,15,False,10,50,82,3,0.5,71.75,1.7250000000000003,0.0,1.25,1.0,1.5,4
Aaron Hickey,DEF,Brentford,5,True,11,50,0,0,1.0,72.75,1.6750000000000003,3.0,1.4444444444444444,2.0,2.25,3
Aaron Hickey,DEF,Brentford,6,True,12,50,0,0,1.0,50.25,1.125,0.0,1.3,0.5,2.25,3
Aaron Hickey,DEF,Brentford,2,False,13,50,0,0,0.75,27.75,0.6250000000000002,0.0,1.1818181818181819,1.5,0.25,2
Aaron Hickey,DEF,Brentford,20,True,14,49,0,0,0.75,20.5,0.5500000000000003,0.0,1.0833333333333333,2.25,0.5,2
Aaron Hickey,DEF,Brentford,16,False,15,49,0,0,0.0,0.0,0.0,0.0,1.0,1.5,0.25,2
Aaron Hickey,DEF,Brentford,13,False,16,49,0,0,0.0,0.0,0.0,0.0,0.9285714285714286,0.75,1.5,5
Aaron Hickey,DEF,Brentford,18,True,17,49,0,0,0.0,0.0,0.0,0.0,0.8666666666666667,2.25,2.25,3
Aaron Hickey,DEF,Brentford,19,False,18,49,0,0,0.0,0.0,0.0,0.0,0.8125,2.0,0.5,3
Aaron Hickey,DEF,Brentford,12,True,19,49,0,0,0.0,0.0,0.0,0.0,0.7647058823529411,1.0,2.5,4
Aaron Hickey,DEF,Brentford,3,True,20,49,0,0,0.0,0.0,0.0,0.0,0.7222222222222222,1.75,0.75,2
Aaron Hickey,DEF,Brentford,11,False,21,49,0,0,0.0,0.0,0.0,0.0,0.6842105263157895,1.75,1.0,2
Aaron Hickey,DEF,Brentford,17,True,22,49,60,6,0.0,0.0,0.0,0.0,0.65,1.25,0.75,2
Aaron Hickey,DEF,Brentford,1,False,23,49,0,0,1.5,15.0,0.27500000000000024,6.0,0.9047619047619048,0.75,1.25,4
Aaron Hickey,DEF,Brentford,7,True,24,49,75,2,1.5,15.0,0.27500000000000024,0.0,0.8636363636363636,1.0,0.5,2
Aaron Hickey,DEF,Brentford,9,True,26,49,90,5,2.0,33.75,0.9750000000000002,2.0,0.9130434782608695,0.25,1.0,2
Aaron Hickey,DEF,Brentford,8,False,27,49,73,2,3.25,56.25,1.35,5.0,1.0833333333333333,1.5,0.75,2
Aaron Hickey,DEF,Brentford,17,False,27,49,90,5,2.25,59.5,1.9750000000000003,2.0,1.12,0.75,0.75,2
Aaron Hickey,DEF,Brentford,10,True,28,49,90,4,3.5,82.0,2.2,5.0,1.2692307692307692,2.0,0.25,3
Aaron Hickey,DEF,Brentford,5,False,29,49,90,0,4.0,85.75,2.3500000000000005,4.0,1.3703703703703705,1.0,1.75,3
Aaron Hickey,DEF,Brentford,14,False,29,49,15,1,2.75,85.75,1.9750000000000003,0.0,1.3214285714285714,1.75,1.25,4
Aaron Hickey,DEF,Brentford,15,True,30,49,73,1,2.5,71.25,1.1,1.0,1.3103448275862069,1.0,1.5,3
Aaron Hickey,DEF,Brentford,20,False,31,49,73,1,1.5,67.0,0.9500000000000002,1.0,1.3,1.75,1.25,2
Aaron Hickey,DEF,Brentford,2,True,32,49,90,2,0.75,62.75,0.30000000000000027,1.0,1.2903225806451613,0.0,2.5,2
Aaron Hickey,DEF,Brentford,6,False,33,49,1,1,1.25,62.75,0.6750000000000003,2.0,1.3125,1.75,0.75,4
Aaron Hickey,DEF,Brentford,16,True,34,49,90,2,1.25,59.25,0.6500000000000002,1.0,1.303030303030303,2.0,1.25,2
Aaron Hickey,DEF,Brentford,12,False,35,49,87,2,1.5,63.5,1.1500000000000004,2.0,1.3235294117647058,1.75,3.75,4
Aaron Hickey,DEF,Brentford,19,True,36,49,84,5,1.75,67.0,1.35,2.0,1.3428571428571427,1.5,2.25,2
Aaron Hickey,DEF,Brentford,18,False,37,49,88,5,2.5,65.5,1.9000000000000004,5.0,1.4444444444444444,2.0,1.75,4
Aaron Hickey,DEF,Brentford,13,True,38,49,69,6,3.5,87.25,2.7,5.0,1.5405405405405406,0.5,2.0,5
Aaron Ramsdale,GK,Arsenal,7,False,1,50,90,6,,,,,,,,2
Aaron Ramsdale,GK,Arsenal,10,True,2,50,90,1,6.0,90.0,1.9,6.0,6.0,2.0,2.0,3
Aaron Ramsdale,GK,Arsenal,3,False,3,50,90,6,3.5,90.0,1.5499999999999998,1.0,3.5,2.0,1.0,2
Aaron Ramsdale,GK,Arsenal,9,True,4,50,90,2,4.333333333333333,90.0,1.3,6.0,4.333333333333333,1.3333333333333333,1.6666666666666667,2
Aaron Ramsdale,GK,Arsenal,2,True,5,50,90,2,3.75,90.0,1.45,2.0,3.75,1.75,0.75,2
Aaron Ramsdale,GK,Arsenal,14,False,6,50,90,2,2.75,90.0,1.4,2.0,3.4,1.25,1.0,4
Aaron Ramsdale,GK,Arsenal,4,False,8,49,90,6,3.0,90.0,1.7249999999999999,2.0,3.1666666666666665,1.75,2.25,3
Aaron Ramsdale,GK,Arsenal,18,True,9,49,90,2,3.0,90.0,1.9749999999999999,6.0,3.5714285714285716,1.0,2.75,3
Aaron Ramsdale,GK,Arsenal,12,True,10,49,90,1,3.0,90.0,1.975,2.0,3.375,1.0,3.5,4
Aaron Ramsdale,GK,Arsenal,11,False,11,49,90,10,2.75,90.0,1.875,1.0,3.111111111111111,2.0,1.0,2
Aaron Ramsdale,GK,Arsenal,17,False,13,49,90,2,4.75,90.0,2.125,10.0,3.8,1.75,0.75,2
Aaron Ramsdale,GK,Arsenal,16,True,14,49,90,6,3.75,90.0,2.05,2.0,3.6363636363636362,0.5,0.5,2
Aaron Ramsdale,GK,Arsenal,6,False,15,49,90,6,4.75,90.0,1.875,6.0,3.8333333333333335,1.25,1.0,4
Aaron Ramsdale,GK,Arsenal,20,False,16,49,90,6,6.0,90.0,1.875,6.0,4.0,2.5,1.0,2
Aaron Ramsdale,GK,Arsenal,19,True,17,49,90,3,5.0,90.0,1.35,6.0,4.142857142857143,1.25,0.75,2
Aaron Ramsdale,GK,Arsenal,5,False,18,49,90,2,5.25,90.0,1.475,3.0,4.066666666666666,1.5,2.75,3
Aaron Ramsdale,GK,Arsenal,15,True,19,49,90,6,4.25,90.0,1.75,2.0,3.9375,0.25,2.0,3
Aaron Ramsdale,GK,Arsenal,18,False,20,49,90,11,4.25,90.0,1.5999999999999999,6.0,4.0588235294117645,1.75,2.5,4
Aaron Ramsdale,GK,Arsenal,14,True,21,49,90,1,5.5,90.0,2.6,11.0,4.444444444444445,0.25,2.25,3
Aaron Ramsdale,GK,Arsenal,8,False,22,49,90,3,5.0,90.0,2.35,1.0,4.2631578947368425,2.25,0.75,2
Aaron Ramsdale,GK,Arsenal,4,True,23,49,90,2,5.25,90.0,2.1999999999999997,3.0,4.2,0.25,2.0,3
Aaron Ramsdale,GK,Arsenal,13,True,23,49,90,1,4.25,90.0,2.2,2.0,4.095238095238095,0.75,1.25,5
Aaron Ramsdale,GK,Arsenal,2,False,24,49,90,2,1.75,90.0,1.35,1.0,3.9545454545454546,2.0,1.5,2
Aaron Ramsdale,GK,Arsenal,10,False,25,49,90,6,2.0,90.0,1.6749999999999998,2.0,3.869565217391304,2.0,2.5,3
Aaron Ramsdale,GK,Arsenal,8,True,25,49,90,7,2.75,90.0,1.325,6.0,3.9583333333333335,1.0,0.5,2
Aaron Ramsdale,GK,Arsenal,3,True,26,49,90,1,4.0,90.0,2.15,7.0,4.08,1.5,0.75,2
Aaron Ramsdale,GK,Arsenal,9,False,27,49,90,6,4.0,90.0,2.0999999999999996,1.0,3.9615384615384617,1.0,1.5,2
Aaron Ramsdale,GK,Arsenal,7,True,28,49,90,3,5.0,90.0,1.9000000000000001,6.0,4.037037037037037,0.75,0.25,2
Aaron Ramsdale,GK,Arsenal,11,True,29,49,90,3,4.25,90.0,2.525,3.0,4.0,1.25,1.75,2
Aaron Ramsdale,GK,Arsenal,12,False,30,49,90,1,3.25,90.0,2.375,3.0,3.9655172413793105,1.25,2.0,4
Aaron Ramsdale,GK,Arsenal,19,False,31,49,90,1,3.25,90.0,2.775,1.0,3.8666666666666667,1.25,0.75,3
Aaron Ramsdale,GK,Arsenal,17,True,32,49,90,2,2.0,90.0,2.75,1.0,3.774193548387097,2.5,1.0,2
Aaron Ramsdale,GK,Arsenal,13,False,33,49,90,1,1.75,90.0,2.4999999999999996,2.0,3.71875,0.75,3.0,5
Aaron Ramsdale,GK,Arsenal,6,True,34,48,90,3,1.25,90.0,2.7750000000000004,1.0,3.6363636363636362,1.75,0.25,3
Aaron Ramsdale,GK,Arsenal,15,False,35,48,90,10,1.75,90.0,2.575,3.0,3.6176470588235294,1.5,3.25,4
Aaron Ramsdale,GK,Arsenal,5,True,36,48,90,2,4.0,90.0,3.1,10.0,3.8,2.25,2.5,3
Aaron Ramsdale,GK,Arsenal,16,False,37,48,90,2,4.0,90.0,3.1500000000000004,2.0,3.75,2.0,2.5,2
Aaron Ramsdale,GK,Arsenal,20,True,38,48,90,6,4.25,90.0,2.325,2.0,3.7027027027027026,2.25,0.5,2
Aaron Wan-Bissaka,DEF,Man Utd,5,True,1,45,0,0,,,,,,,,3
Aaron Wan-Bissaka,DEF,Man Utd,4,False,2,45,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3
Aaron Wan-Bissaka,DEF,Man Utd,12,True,3,44,4,1,0.0,0.0,0.0,0.0,0.0,1.5,1.5,4
Aaron Wan-Bissaka,DEF,Man Utd,17,False,4,44,0,0,0.3333333333333333,1.3333333333333333,0.09999999999999999,1.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,2
Aaron Wan-Bissaka,DEF,Man Utd,10,False,5,43,0,0,0.25,1.0,0.075,0.0,0.25,2.5,1.5,3
Aaron Wan-Bissaka,DEF,Man Utd,1,True,6,43,0,0,0.25,1.0,0.075,0.0,0.2,1.0,2.75,4
Aaron Wan-Bissaka,DEF,Man Utd,13,False,9,43,0,0,0.25,1.0,0.075,0.0,0.16666666666666666,0.75,3.5,5
Aaron Wan-Bissaka,DEF,Man Utd,8,False,10,43,0,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5,1.0,2
Aaron Wan-Bissaka,DEF,Man Utd,15,True,11,43,0,0,0.0,0.0,0.0,0.0,0.125,0.75,2.5,3
Aaron Wan-Bissaka,DEF,Man Utd,18,True,12,43,0,0,0.0,0.0,0.0,0.0,0.1111111111111111,1.25,2.5,3
Aaron Wan-Bissaka,DEF,Man Utd,6,False,13,43,0,0,0.0,0.0,0.0,0.0,0.1,0.25,1.75,4
Aaron Wan-Bissaka,DEF,Man Utd,19,True,14,43,0,0,0.0,0.0,0.0,0.0,0.09090909090909091,0.75,1.5,2
Aaron Wan-Bissaka,DEF,Man Utd,2,False,15,43,0,0,0.0,0.0,0.0,0.0,0.08333333333333333,2.25,1.0,2
Aaron Wan-Bissaka,DEF,Man Utd,9,False,16,43,0,0,0.0,0.0,0.0,0.0,0.07692307692307693,1.0,1.75,2
Aaron Wan-Bissaka,DEF,Man Utd,16,True,17,43,90,6,0.0,0.0,0.0,0.0,0.07142857142857142,1.75,1.0,2
Aaron Wan-Bissaka,DEF,Man Utd,20,False,18,43,90,9,1.5,22.5,1.35,6.0,0.4666666666666667,1.75,1.25,2
Aaron Wan-Bissaka,DEF,Man Utd,3,True,19,43,68,6,3.75,45.0,2.2,9.0,1.0,2.0,1.5,2
Aaron Wan-Bissaka,DEF,Man Utd,13,True,20,43,90,2,5.25,62.0,2.825,6.0,1.2941176470588236,1.0,1.5,5
Aaron Wan-Bissaka,DEF,Man Utd,7,False,20,43,90,2,5.75,84.5,3.325,2.0,1.3333333333333333,2.0,0.5,2
Aaron Wan-Bissaka,DEF,Man Utd,1,False,21,43,90,1,4.75,84.5,3.15,2.0,1.368421052631579,0.75,2.25,4
Aaron Wan-Bissaka,DEF,Man Utd,7,True,22,43,86,2,2.75,84.5,3.25,1.0,1.35,1.25,0.5,2
Aaron Wan-Bissaka,DEF,Man Utd,11,True,22,43,0,0,1.75,89.0,3.0749999999999997,2.0,1.380952380952381,1.0,0.75,2
Aaron Wan-Bissaka,DEF,Man Utd,11,False,23,43,17,1,1.25,66.5,2.5749999999999997,0.0,1.3181818181818181,1.25,0.75,2
Aaron Wan-Bissaka,DEF,Man Utd,10,True,24,43,21,1,1.0,48.25,1.5,1.0,1.3043478260869565,1.75,2.5,3
Aaron Wan-Bissaka,DEF,Man Utd,12,False,26,43,0,0,1.0,31.0,1.0,1.0,1.2916666666666667,0.75,1.0,4
Aaron Wan-Bissaka,DEF,Man Utd,17,True,27,43,90,6,0.5,9.5,0.55,0.0,1.24,0.75,0.75,2
Aaron Wan-Bissaka,DEF,Man Utd,15,False,29,43,0,0,2.0,32.0,1.225,6.0,1.4230769230769231,1.5,1.0,4
Aaron Wan-Bissaka,DEF,Man Utd,4,True,29,43,0,0,1.75,27.75,1.125,0.0,1.3703703703703705,1.25,1.25,3
Aaron Wan-Bissaka,DEF,Man Utd,8,True,30,43,90,6,1.5,22.5,0.675,0.0,1.3214285714285714,1.25,1.5,2
Aaron Wan-Bissaka,DEF,Man Utd,16,False,31,43,90,6,3.0,45.0,2.875,6.0,1.4827586206896552,2.0,0.75,2
Aaron Wan-Bissaka,DEF,Man Utd,18,False,33,43,70,1,3.0,45.0,3.625,6.0,1.6333333333333333,2.75,1.5,4
Aaron Wan-Bissaka,DEF,Man Utd,2,True,34,43,0,0,3.25,62.5,3.625,1.0,1.6129032258064515,0.25,1.75,2
Aaron Wan-Bissaka,DEF,Man Utd,5,False,34,43,90,2,3.25,62.5,3.625,0.0,1.5625,2.25,1.75,3
Aaron Wan-Bissaka,DEF,Man Utd,19,False,35,43,86,1,2.25,62.5,2.1,2.0,1.5757575757575757,2.0,2.5,3
Aaron Wan-Bissaka,DEF,Man Utd,20,True,36,43,90,6,1.0,61.5,2.1,1.0,1.5588235294117647,2.0,1.0,2
Aaron Wan-Bissaka,DEF,Man Utd,3,False,37,43,90,6,2.25,66.5,2.875,6.0,1.6857142857142857,1.5,1.5,2
Aaron Wan-Bissaka,DEF,Man Utd,6,True,37,43,90,2,3.75,89.0,4.025,6.0,1.8055555555555556,2.0,1.5,3
Aaron Wan-Bissaka,DEF,Man Utd,9,True,38,43,0,0,3.75,89.0,4.075,2.0,1.8108108108108107,1.75,2.5,2
Abdoulaye Doucouré,MID,Everton,6,True,1,55,90,2,,,,,,,,3
Abdoulaye Doucouré,MID,Everton,2,False,2,55,34,1,2.0,90.0,3.9,2.0,2.0,2.0,0.0,2
Abdoulaye Doucouré,MID,Everton,16,True,3,54,0,0,1.5,62.0,2.1,1.0,1.5,1.0,0.5,2
Abdoulaye Doucouré,MID,Everton,4,False,4,54,0,0,1.0,41.333333333333336,1.4000000000000001,0.0,1.0,1.6666666666666667,2.6666666666666665,3
Abdoulaye Doucouré,MID,Everton,11,False,5,53,0,0,0.75,31.0,1.05,0.0,0.75,1.0,1.75,2
Abdoulaye Doucouré,MID,Everton,12,True,6,53,0,0,0.25,8.5,0.075,0.0,0.6,1.0,3.25,4
Abdoulaye Doucouré,MID,Everton,19,True,8,53,9,1,0.0,0.0,0.0,0.0,0.5,1.25,0.75,2
Abdoulaye Doucouré,MID,Everton,17,False,9,53,1,1,0.25,2.25,0.025,1.0,0.5714285714285714,1.0,0.5,2
Abdoulaye Doucouré,MID,Everton,14,True,10,53,0,0,0.5,2.5,0.025,1.0,0.625,1.75,2.0,3
Abdoulaye Doucouré,MID,Everton,18,False,11,53,0,0,0.5,2.5,0.025,0.0,0.5555555555555556,1.5,2.5,4
Abdoulaye Doucouré,MID,Everton,15,False,12,53,0,0,0.5,2.5,0.025,0.0,0.5,0.75,2.5,4
Abdoulaye Doucouré,MID,Everton,7,True,13,53,4,1,0.25,0.25,0.0,0.0,0.45454545454545453,1.0,1.25,2
Abdoulaye Doucouré,MID,Everton,9,False,14,53,0,0,0.25,1.0,0.0,1.0,0.5,1.75,2.25,2
Abdoulaye Doucouré,MID,Everton,10,True,15,53,29,1,0.25,1.0,0.0,0.0,0.46153846153846156,0.25,1.5,3
Abdoulaye Doucouré,MID,Everton,3,False,16,53,15,1,0.5,8.25,0.2,1.0,0.5,2.5,1.25,2
Abdoulaye Doucouré,MID,Everton,20,True,17,53,7,1,0.75,12.0,0.275,1.0,0.5333333333333333,2.5,0.75,2
Abdoulaye Doucouré,MID,Everton,13,False,18,53,1,1,0.75,12.75,0.3,1.0,0.5625,1.0,1.75,5
Abdoulaye Doucouré,MID,Everton,5,True,19,53,32,0,1.0,13.0,0.325,1.0,0.5882352941176471,2.25,2.25,3
Abdoulaye Doucouré,MID,Everton,17,True,20,53,0,0,0.75,13.75,0.15,0.0,0.5555555555555556,2.25,0.75,2
Abdoulaye Doucouré,MID,Everton,19,False,21,53,0,0,0.5,10.0,0.07500000000000001,0.0,0.5263157894736842,2.0,0.75,3
Abdoulaye Doucouré,MID,Everton,1,True,22,53,90,3,0.25,8.25,0.05,0.0,0.5,1.0,2.25,4
Abdoulaye Doucouré,MID,Everton,12,False,23,53,90,1,0.75,30.5,0.85,3.0,0.6190476190476191,2.25,0.25,4
Abdoulaye Doucouré,MID,Everton,11,True,24,53,90,2,1.0,45.0,0.95,1.0,0.6363636363636364,1.25,0.25,2
Abdoulaye Doucouré,MID,Everton,2,True,25,53,90,1,1.5,67.5,2.3,2.0,0.6956521739130435,2.75,1.5,2
Abdoulaye Doucouré,MID,Everton,1,False,25,53,78,2,1.75,90.0,3.5,1.0,0.7083333333333334,1.5,2.0,4
Abdoulaye Doucouré,MID,Everton,16,False,26,53,90,9,1.5,87.0,3.3499999999999996,2.0,0.76,1.75,0.5,2
Abdoulaye Doucouré,MID,Everton,4,True,27,53,90,5,3.5,87.0,6.2749999999999995,9.0,1.0769230769230769,1.0,2.0,3
Abdoulaye Doucouré,MID,Everton,6,False,28,53,90,13,4.25,87.0,5.725,5.0,1.2222222222222223,1.0,1.0,4
Abdoulaye Doucouré,MID,Everton,18,True,29,53,57,-2,7.25,87.0,7.5,13.0,1.6428571428571428,1.25,2.0,3
Abdoulaye Doucouré,MID,Everton,14,False,30,53,0,0,6.25,81.75,7.275,-2.0,1.5172413793103448,2.25,0.75,4
Abdoulaye Doucouré,MID,Everton,9,True,31,53,0,0,4.0,59.25,4.2250000000000005,0.0,1.4666666666666666,2.25,0.75,2
Abdoulaye Doucouré,MID,Everton,7,False,32,53,0,0,2.75,36.75,3.4250000000000007,0.0,1.4193548387096775,1.5,2.5,2
Abdoulaye Doucouré,MID,Everton,15,True,33,53,90,2,-0.5,14.25,0.45,0.0,1.375,1.25,2.5,3
Abdoulaye Doucouré,MID,Everton,10,False,34,53,90,2,0.5,22.5,0.0,2.0,1.393939393939394,1.5,1.0,3
Abdoulaye Doucouré,MID,Everton,5,False,35,53,90,13,1.0,45.0,1.375,2.0,1.411764705882353,1.5,2.5,3
Abdoulaye Doucouré,MID,Everton,13,True,36,53,90,2,4.25,67.5,4.925,13.0,1.7428571428571429,1.0,2.75,5
Abdoulaye Doucouré,MID,Everton,20,False,37,53,90,2,4.75,90.0,5.3,2.0,1.75,2.0,0.75,2
Abdoulaye Doucouré,MID,Everton,3,True,38,53,90,11,4.75,90.0,5.925,2.0,1.7567567567567568,1.75,1.25,2
Adam Armstrong,FWD,Southampton,18,False,1,55,45,1,,,,,,,,4
Adam Armstrong,FWD,Southampton,11,True,2,55,29,4,1.0,45.0,0.0,1.0,1.0,1.0,2.0,2
Adam Armstrong,FWD,Southampton,10,False,3,55,69,2,2.5,37.0,1.65,4.0,2.5,3.0,2.0,3
Adam Armstrong,FWD,Southampton,14,True,4,55,76,2,2.3333333333333335,47.666666666666664,1.3666666666666665,2.0,2.3333333333333335,2.3333333333333335,1.0,3
Adam Armstrong,FWD,Southampton,6,True,5,55,85,9,2.25,54.75,2.525,2.0,2.25,1.5,1.25,3
Adam Armstrong,FWD,Southampton,20,False,6,55,82,2,4.25,64.75,4.225,9.0,3.6,0.5,0.25,2
Adam Armstrong,FWD,Southampton,2,False,8,55,70,2,3.75,78.0,3.8,2.0,3.3333333333333335,1.75,0.75,2
Adam Armstrong,FWD,Southampton,8,True,9,55,30,1,3.75,78.25,3.9,2.0,3.142857142857143,0.5,0.75,2
Adam Armstrong,FWD,Southampton,13,False,10,55,65,2,3.5,66.75,4.225,1.0,2.875,1.0,4.0,5
Adam Armstrong,FWD,Southampton,19,True,11,55,73,2,1.75,61.75,2.8499999999999996,2.0,2.7777777777777777,1.0,1.5,2
Adam Armstrong,FWD,Southampton,3,False,12,55,87,2,1.75,59.5,3.3499999999999996,2.0,2.7,1.0,1.25,2
Adam Armstrong,FWD,Southampton,1,True,13,55,72,2,1.75,63.75,3.7,2.0,2.6363636363636362,0.75,2.5,4
Adam Armstrong,FWD,Southampton,7,False,14,55,0,0,2.0,74.25,2.2750000000000004,2.0,2.5833333333333335,1.25,1.0,2
Adam Armstrong,FWD,Southampton,15,True,15,55,26,1,1.5,58.0,1.9500000000000002,0.0,2.3846153846153846,0.25,1.75,3
Adam Armstrong,FWD,Southampton,12,False,16,55,58,1,1.25,46.25,2.025,1.0,2.2857142857142856,1.0,1.0,4
Adam Armstrong,FWD,Southampton,5,True,17,55,6,1,1.0,39.0,1.9500000000000002,1.0,2.2,2.0,2.25,3
Adam Armstrong,FWD,Southampton,9,False,18,55,1,1,0.75,22.5,1.5499999999999998,1.0,2.125,1.0,1.25,2
Adam Armstrong,FWD,Southampton,16,True,19,55,26,1,1.0,22.75,1.5499999999999998,1.0,2.0588235294117645,1.5,1.0,2
